ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
8156948,HT392044,07/11/2011 07:50:00 AM,0000X E 35TH ST,0810,THEFT,OVER $500,CTA TRAIN,false,false,2113,002,3,35,06,1177046,1881845,2011,02/10/2018 03:50:01 PM,41.831122218,-87.62590563,"(41.831122218, -87.62590563)"
8156464,HT391174,07/11/2011 10:45:00 AM,063XX S KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA BUS,false,true,0823,008,15,66,08B,1156148,1862254,2011,02/10/2018 03:50:01 PM,41.777808515,-87.703109124,"(41.777808515, -87.703109124)"
8156250,HT391352,07/11/2011 11:50:00 AM,002XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,0123,001,42,32,11,1176417,1899156,2011,02/10/2018 03:50:01 PM,41.878638996,-87.627691486,"(41.878638996, -87.627691486)"
8156568,HT391560,07/11/2011 12:00:00 PM,048XX W GRAND AVE,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,2533,025,31,25,06,1143973,1911841,2011,02/10/2018 03:50:01 PM,41.914118277,-87.746501414,"(41.914118277, -87.746501414)"
8157713,HT391712,07/11/2011 02:52:00 PM,002XX S STATE ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,CTA TRAIN,false,false,0123,001,42,32,17,1176417,1899156,2011,02/10/2018 03:50:01 PM,41.878638996,-87.627691486,"(41.878638996, -87.627691486)"
8156865,HT391960,07/11/2011 04:30:00 PM,039XX S COTTAGE GROVE AVE,0870,THEFT,POCKET-PICKING,CTA BUS,false,false,0213,002,4,38,06,1182257,1879204,2011,02/10/2018 03:50:01 PM,41.823755781,-87.606868273,"(41.823755781, -87.606868273)"
8157419,HT392428,07/11/2011 10:30:00 PM,069XX S STATE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,0322,003,6,69,06,1177495,1859111,2011,02/10/2018 03:50:01 PM,41.768727829,-87.624945647,"(41.768727829, -87.624945647)"
8158378,HT393276,07/11/2011 11:30:00 PM,032XX W LAKE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,false,false,1123,011,28,27,03,1154840,1901084,2011,02/10/2018 03:50:01 PM,41.884389103,-87.706866213,"(41.884389103, -87.706866213)"
8157328,HT392524,07/12/2011 12:30:00 AM,001XX W CERMAK RD,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,true,false,2111,009,25,34,03,1175616,1889758,2011,02/10/2018 03:50:01 PM,41.852868298,-87.63091491,"(41.852868298, -87.63091491)"
8157402,HT392549,07/12/2011 01:15:00 AM,029XX W FULLERTON AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA BUS STOP,false,false,1414,014,35,22,14,1156312,1915812,2011,02/10/2018 03:50:01 PM,41.924774398,-87.701062194,"(41.924774398, -87.701062194)"
8157791,HT392813,07/12/2011 08:45:00 AM,001XX W 33RD ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,0924,009,11,34,11,1175704,1883105,2011,02/10/2018 03:50:01 PM,41.834609981,-87.630791672,"(41.834609981, -87.630791672)"
8159035,HT393748,07/12/2011 09:00:00 AM,039XX S INDIANA AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,CTA PLATFORM,false,false,0214,002,3,38,11,1178245,1879017,2011,02/10/2018 03:50:01 PM,41.823334783,-87.621592419,"(41.823334783, -87.621592419)"
8157958,HT392945,07/12/2011 10:48:00 AM,053XX N WESTERN AVE,0460,BATTERY,SIMPLE,CTA BUS,false,false,2011,020,40,4,08B,1159383,1935290,2011,02/10/2018 03:50:01 PM,41.978160468,-87.689240087,"(41.978160468, -87.689240087)"
8158212,HT393002,07/12/2011 10:52:00 AM,063XX S ASHLAND AVE,0460,BATTERY,SIMPLE,CTA TRAIN,true,false,0725,007,16,67,08B,1166756,1862726,2011,02/10/2018 03:50:01 PM,41.778883826,-87.664206366,"(41.778883826, -87.664206366)"
8158088,HT393042,07/12/2011 11:30:00 AM,003XX S STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,false,false,0123,001,2,32,03,1176426,1898851,2011,02/10/2018 03:50:01 PM,41.877801855,-87.627667648,"(41.877801855, -87.627667648)"
8159537,HT393413,07/12/2011 11:46:00 AM,0000X N CICERO AVE,0810,THEFT,OVER $500,CTA BUS,false,false,1113,011,28,25,06,1144383,1899800,2011,02/10/2018 03:50:01 PM,41.88106871,-87.745298326,"(41.88106871, -87.745298326)"
8158612,HT393257,07/12/2011 12:30:00 PM,048XX N KIMBALL AVE,0460,BATTERY,SIMPLE,CTA BUS,false,false,1713,017,39,14,08B,1152845,1931851,2011,02/10/2018 03:50:01 PM,41.968856027,-87.713375273,"(41.968856027, -87.713375273)"
8158537,HT393432,07/12/2011 02:25:00 PM,045XX N SHERIDAN RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA BUS STOP,true,false,2313,019,46,3,18,1168791,1930511,2011,02/10/2018 03:50:01 PM,41.964847425,-87.654781415,"(41.964847425, -87.654781415)"
8159528,HT394513,07/12/2011 03:00:00 PM,002XX S STATE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA TRAIN,false,false,0123,001,42,32,11,1176417,1899156,2011,02/10/2018 03:50:01 PM,41.878638996,-87.627691486,"(41.878638996, -87.627691486)"
8194319,HT393676,07/12/2011 03:30:00 PM,015XX E 63RD ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA BUS,false,false,0314,003,20,42,08B,1187722,1863524,2011,02/10/2018 03:50:01 PM,41.780600213,-87.587318698,"(41.780600213, -87.587318698)"
8158784,HT393769,07/12/2011 05:50:00 PM,0000X N WABASH AVE,0560,ASSAULT,SIMPLE,CTA PLATFORM,true,false,0122,001,42,32,08A,1176806,1900517,2011,02/10/2018 03:50:01 PM,41.882364871,-87.626222,"(41.882364871, -87.626222)"
8158939,HT393973,07/12/2011 07:00:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,false,false,1832,018,42,8,11,1176223,1905805,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
8159192,HT394193,07/12/2011 10:30:00 PM,014XX E 63RD ST,0460,BATTERY,SIMPLE,CTA BUS,false,false,0314,003,20,42,08B,1186648,1863503,2011,02/10/2018 03:50:01 PM,41.780568089,-87.591256783,"(41.780568089, -87.591256783)"
8159211,HT394234,07/12/2011 11:17:00 PM,015XX N PULASKI RD,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA BUS,true,false,2535,025,30,23,08B,1149434,1910041,2011,02/10/2018 03:50:01 PM,41.909074617,-87.726485228,"(41.909074617, -87.726485228)"
8159293,HT394357,07/13/2011 01:25:00 AM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1832,018,42,8,11,1176223,1905805,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
8159626,HT394390,07/13/2011 02:30:00 AM,008XX N STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,true,false,1832,018,42,8,03,1176223,1905805,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
8163450,HT394443,07/13/2011 04:40:00 AM,008XX S STATE ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,CTA PLATFORM,true,false,0132,001,2,32,03,1176486,1896551,2011,02/10/2018 03:50:01 PM,41.871489164,-87.627516791,"(41.871489164, -87.627516791)"
8159917,HT394714,07/13/2011 06:25:00 AM,0000X E JACKSON BLVD,0810,THEFT,OVER $500,CTA TRAIN,false,false,0123,001,42,32,06,1176528,1899005,2011,02/10/2018 03:50:01 PM,41.878222138,-87.627288482,"(41.878222138, -87.627288482)"
8162097,HT396281,07/13/2011 01:00:00 PM,036XX W ADDISON ST,0870,THEFT,POCKET-PICKING,CTA BUS STOP,false,false,1732,017,35,16,06,1151466,1923690,2011,02/10/2018 03:50:01 PM,41.946488939,-87.718661096,"(41.946488939, -87.718661096)"
8160852,HT395374,07/13/2011 04:18:00 PM,039XX N BROADWAY,0320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS,false,false,2324,019,46,6,03,1170219,1926153,2011,02/10/2018 03:50:01 PM,41.95285778,-87.649658898,"(41.95285778, -87.649658898)"
8163579,HT395286,07/13/2011 04:28:00 PM,001XX W LAKE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA PLATFORM,false,false,0113,001,42,32,08B,1175259,1901734,2011,02/10/2018 03:50:01 PM,41.885739227,-87.63186601,"(41.885739227, -87.63186601)"
8160791,HT395415,07/13/2011 05:00:00 PM,058XX N CLARK ST,0870,THEFT,POCKET-PICKING,CTA BUS,false,false,2012,020,40,77,06,1164702,1938505,2011,02/10/2018 03:50:01 PM,41.986871119,-87.669587828,"(41.986871119, -87.669587828)"
8160806,HT395509,07/13/2011 05:45:00 PM,011XX S STATE ST,2022,NARCOTICS,POSS: COCAINE,CTA TRAIN,true,false,0132,001,2,32,18,1176517,1895340,2011,02/10/2018 03:50:01 PM,41.868165405,-87.62743954,"(41.868165405, -87.62743954)"
8166822,HT395574,07/13/2011 06:30:00 PM,001XX N WABASH AVE,0870,THEFT,POCKET-PICKING,CTA PLATFORM,false,false,0122,001,42,32,06,1176791,1901351,2011,02/10/2018 03:50:01 PM,41.884653752,-87.626251847,"(41.884653752, -87.626251847)"
8160844,HT395609,07/13/2011 07:15:00 PM,012XX N CLARK ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,true,false,1821,018,42,8,18,1175314,1908524,2011,02/10/2018 03:50:01 PM,41.904370109,-87.631460067,"(41.904370109, -87.631460067)"
8161205,HT395834,07/13/2011 08:50:00 PM,051XX W CHICAGO AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA BUS,false,false,1531,015,37,25,14,1142126,1904847,2011,02/10/2018 03:50:01 PM,41.894960427,-87.753460758,"(41.894960427, -87.753460758)"
8187641,HT396231,07/13/2011 09:00:00 PM,005XX S HALSTED ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,1213,012,2,28,06,1171129,1897789,2011,02/10/2018 03:50:01 PM,41.875005515,-87.647147915,"(41.875005515, -87.647147915)"
8161049,HT395827,07/13/2011 09:23:00 PM,0000X W CTA 69TH ST LN,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,CTA BUS,true,false,0731,003,6,69,08A,1177340,1859132,2011,02/10/2018 03:50:01 PM,41.768788957,-87.625513163,"(41.768788957, -87.625513163)"
8164284,HT397172,07/14/2011 01:30:00 AM,009XX W FULLERTON AVE,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,1812,018,43,7,06,1169577,1916141,2011,02/10/2018 03:50:01 PM,41.925398449,-87.652311296,"(41.925398449, -87.652311296)"
8161330,HT396111,07/14/2011 03:20:00 AM,039XX W ROOSEVELT RD,0320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS STOP,false,false,1132,011,24,29,03,1150113,1894415,2011,02/10/2018 03:50:01 PM,41.866181995,-87.72439822,"(41.866181995, -87.72439822)"
8162509,HT396809,07/14/2011 06:30:00 AM,032XX N MILWAUKEE AVE,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,1732,017,31,21,06,1149974,1921066,2011,02/10/2018 03:50:01 PM,41.939317702,-87.724213803,"(41.939317702, -87.724213803)"
8162445,HT396935,07/14/2011 08:15:00 AM,001XX W LAKE ST,0460,BATTERY,SIMPLE,CTA TRAIN,false,false,0113,001,42,32,08B,1175301,1901735,2011,02/10/2018 03:50:01 PM,41.885741029,-87.631711749,"(41.885741029, -87.631711749)"
8165089,HT396414,07/14/2011 08:55:00 AM,003XX S STATE ST,0460,BATTERY,SIMPLE,CTA PLATFORM,false,false,0123,001,2,32,08B,1176426,1898874,2011,02/10/2018 03:50:01 PM,41.877864969,-87.627666954,"(41.877864969, -87.627666954)"
8161797,HT396381,07/14/2011 09:50:00 AM,0000X W 79TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA BUS,true,false,0623,006,6,44,11,1177483,1852629,2011,02/10/2018 03:50:01 PM,41.750940757,-87.625185222,"(41.750940757, -87.625185222)"
8163040,HT396818,07/14/2011 01:00:00 PM,051XX S PULASKI RD,0460,BATTERY,SIMPLE,CTA PLATFORM,false,false,0815,008,23,62,08B,1150563,1870470,2011,02/10/2018 03:50:01 PM,41.800464977,-87.723370404,"(41.800464977, -87.723370404)"
8162507,HT396880,07/14/2011 02:55:00 PM,053XX N SHERIDAN RD,0460,BATTERY,SIMPLE,CTA BUS STOP,true,false,2023,020,48,77,08B,1168672,1935786,2011,02/10/2018 03:50:01 PM,41.979324763,-87.655065392,"(41.979324763, -87.655065392)"
8162775,HT397158,07/14/2011 03:00:00 PM,003XX S STATE ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,false,false,0123,001,2,32,06,1176426,1898874,2011,02/10/2018 03:50:01 PM,41.877864969,-87.627666954,"(41.877864969, -87.627666954)"
8163028,HT397721,07/14/2011 06:00:00 PM,063XX S KEDZIE AVE,0880,THEFT,PURSE-SNATCHING,CTA BUS STOP,false,false,0823,008,15,66,06,1156138,1862630,2011,02/10/2018 03:50:01 PM,41.778840516,-87.703135682,"(41.778840516, -87.703135682)"
8162965,HT397439,07/14/2011 07:10:00 PM,004XX S WESTERN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,true,false,1135,011,2,28,03,1160478,1897788,2011,02/10/2018 03:50:01 PM,41.875229772,-87.686253982,"(41.875229772, -87.686253982)"
8164369,HT397408,07/14/2011 07:40:00 PM,005XX W LAKE ST,0820,THEFT,$500 AND UNDER,CTA PLATFORM,false,false,1212,012,42,28,06,1172574,1901698,2011,02/10/2018 03:50:01 PM,41.885700244,-87.641726854,"(41.885700244, -87.641726854)"
8162955,HT397641,07/14/2011 10:15:00 PM,0000X W 79TH ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,CTA PLATFORM,true,false,0623,006,6,44,18,1177483,1852629,2011,02/10/2018 03:50:01 PM,41.750940757,-87.625185222,"(41.750940757, -87.625185222)"
8163119,HT397827,07/15/2011 02:00:00 AM,005XX S HOMAN AVE,1330,CRIMINAL TRESPASS,TO LAND,CTA PLATFORM,true,false,1133,011,24,27,26,1153797,1897326,2011,02/10/2018 03:50:01 PM,41.87409759,-87.71079636,"(41.87409759, -87.71079636)"
8163232,HT397879,07/15/2011 03:30:00 AM,002XX S STATE ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,false,false,0123,001,42,32,06,1176413,1899304,2011,02/10/2018 03:50:01 PM,41.879045207,-87.627701705,"(41.879045207, -87.627701705)"
8163372,HT397939,07/15/2011 05:45:00 AM,011XX W ARGYLE ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,CTA TRAIN,false,false,2033,020,48,3,03,1167773,1933570,2011,02/10/2018 03:50:01 PM,41.973263481,-87.658435722,"(41.973263481, -87.658435722)"
8164269,HT397958,07/15/2011 07:30:00 AM,006XX W 63RD ST,0460,BATTERY,SIMPLE,CTA BUS,false,false,0711,007,16,68,08B,1172991,1863111,2011,02/10/2018 03:50:01 PM,41.779804902,-87.64133703,"(41.779804902, -87.64133703)"
8163746,HT397964,07/15/2011 07:45:00 AM,032XX W LAKE ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,CTA TRAIN,true,false,1123,011,28,27,03,1154840,1901084,2011,02/10/2018 03:50:01 PM,41.884389103,-87.706866213,"(41.884389103, -87.706866213)"
8163648,HT398033,07/15/2011 08:45:00 AM,087XX S STATE ST,1570,SEX OFFENSE,PUBLIC INDECENCY,CTA BUS,true,false,0634,006,21,44,17,1177810,1847135,2011,02/10/2018 03:50:01 PM,41.735857166,-87.624152861,"(41.735857166, -87.624152861)"
8164139,HT398347,07/15/2011 11:40:00 AM,062XX S KEDZIE AVE,0460,BATTERY,SIMPLE,CTA BUS STOP,false,false,0823,008,15,66,08B,1156132,1862862,2011,02/10/2018 03:50:01 PM,41.779477279,-87.703151446,"(41.779477279, -87.703151446)"
8165238,HT399930,07/15/2011 12:00:00 PM,075XX N PAULINA AVE,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,2422,024,49,1,06,1163690,1950023,2011,02/10/2018 03:50:01 PM,42.018498254,-87.672983233,"(42.018498254, -87.672983233)"
8165117,HT398603,07/15/2011 01:45:00 PM,003XX S STATE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,0123,001,2,32,06,1176426,1898874,2011,02/10/2018 03:50:01 PM,41.877864969,-87.627666954,"(41.877864969, -87.627666954)"
8165192,HT398525,07/15/2011 01:50:00 PM,024XX W ROOSEVELT RD,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,1023,010,28,28,06,1160395,1894644,2011,02/10/2018 03:50:01 PM,41.866604054,-87.686645691,"(41.866604054, -87.686645691)"
8164413,HT398816,07/15/2011 05:21:00 PM,003XX N CENTRAL AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1512,015,29,25,11,1138977,1901868,2011,02/10/2018 03:50:01 PM,41.886843497,-87.765098817,"(41.886843497, -87.765098817)"
8164507,HT399015,07/15/2011 06:30:00 PM,001XX N WABASH AVE,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,0122,001,42,32,06,1176796,1901168,2011,02/10/2018 03:50:01 PM,41.884151477,-87.626239023,"(41.884151477, -87.626239023)"
8164590,HT399054,07/15/2011 07:35:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA TRAIN,true,false,1832,018,42,8,11,1176223,1905805,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
8164633,HT399228,07/15/2011 08:50:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1832,018,42,8,11,1176223,1905805,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
8164732,HT399284,07/15/2011 10:00:00 PM,011XX S STATE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA TRAIN,true,false,0132,001,2,32,18,1176517,1895340,2011,02/10/2018 03:50:01 PM,41.868165405,-87.62743954,"(41.868165405, -87.62743954)"
8223201,HT457132,07/16/2011 04:00:00 AM,054XX N SHERIDAN RD,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,CTA TRAIN,false,false,2023,020,48,77,04B,1168659,1936217,2011,02/10/2018 03:50:01 PM,41.980507721,-87.65510065,"(41.980507721, -87.65510065)"
8165199,HT399696,07/16/2011 06:00:00 AM,087XX S LAFAYETTE AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,CTA PLATFORM,false,false,0634,006,21,44,03,1177462,1847094,2011,02/10/2018 03:50:01 PM,41.735752519,-87.625429032,"(41.735752519, -87.625429032)"
8165610,HT400334,07/16/2011 02:48:00 PM,009XX W ADDISON ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,false,false,2324,019,44,6,06,1169173,1924101,2011,02/10/2018 03:50:01 PM,41.947249845,-87.653563855,"(41.947249845, -87.653563855)"
8176304,HT410063,07/16/2011 05:00:00 PM,001XX W 35TH ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,0924,009,11,34,06,1175739,1881773,2011,02/10/2018 03:50:01 PM,41.830954079,-87.630703226,"(41.830954079, -87.630703226)"
8165746,HT400642,07/16/2011 06:50:00 PM,070XX S CALIFORNIA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA BUS STOP,true,false,0831,008,18,66,18,1158925,1857767,2011,02/10/2018 03:50:01 PM,41.765439233,-87.693050966,"(41.765439233, -87.693050966)"
8165757,HT400656,07/16/2011 06:50:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA TRAIN,false,false,1832,018,42,8,11,1176223,1905805,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
8165964,HT400911,07/16/2011 06:50:00 PM,008XX N STATE ST,4510,OTHER OFFENSE,PROBATION VIOLATION,CTA TRAIN,true,false,1832,018,42,8,26,1176223,1905805,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
8165840,HT400716,07/16/2011 07:45:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1832,018,42,8,11,1176223,1905805,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
8165853,HT400777,07/16/2011 08:05:00 PM,0000X W 69TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA TRAIN,true,false,0731,007,6,69,18,1177279,1859276,2011,02/10/2018 03:50:01 PM,41.769185486,-87.625732415,"(41.769185486, -87.625732415)"
8165914,HT400757,07/16/2011 08:07:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA TRAIN,true,false,1832,018,42,8,11,1176223,1905805,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
8165868,HT400785,07/16/2011 08:34:00 PM,0000X W CTA 69TH ST LN,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA TRAIN,true,false,0731,003,6,69,18,1177340,1859132,2011,02/10/2018 03:50:01 PM,41.768788957,-87.625513163,"(41.768788957, -87.625513163)"
8176937,HT411681,07/16/2011 10:30:00 PM,001XX S STATE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,0123,001,42,32,06,1176401,1899781,2011,02/10/2018 03:50:01 PM,41.880354393,-87.627731367,"(41.880354393, -87.627731367)"
8166672,HT401786,07/17/2011 12:00:00 AM,009XX W ADDISON ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,2324,019,44,6,06,1169188,1924102,2011,02/10/2018 03:50:01 PM,41.947252263,-87.65350869,"(41.947252263, -87.65350869)"
8174603,HT401161,07/17/2011 02:00:00 AM,052XX W LAKE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA PLATFORM,false,true,1523,015,28,25,08B,1141557,1902021,2011,02/10/2018 03:50:01 PM,41.887216076,-87.755620452,"(41.887216076, -87.755620452)"
8166609,HT401728,07/17/2011 03:00:00 AM,001XX W GRAND AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,CTA TRAIN,false,false,1831,018,42,8,11,1175344,1903878,2011,02/10/2018 03:50:01 PM,41.891620575,-87.63148948,"(41.891620575, -87.63148948)"
8169375,HT401362,07/17/2011 03:00:00 AM,016XX W OGDEN AVE,0460,BATTERY,SIMPLE,CTA TRAIN,false,false,1211,012,2,28,08B,1165339,1899400,2011,02/10/2018 03:50:01 PM,41.879551283,-87.668360502,"(41.879551283, -87.668360502)"
8166209,HT401252,07/17/2011 03:15:00 AM,012XX N CLARK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA PLATFORM,false,true,1821,018,42,8,08B,1175314,1908524,2011,02/10/2018 03:50:01 PM,41.904370109,-87.631460067,"(41.904370109, -87.631460067)"
8166243,HT401272,07/17/2011 04:50:00 AM,012XX N CLARK ST,0460,BATTERY,SIMPLE,CTA PLATFORM,false,false,1821,018,42,8,08B,1175314,1908524,2011,02/10/2018 03:50:01 PM,41.904370109,-87.631460067,"(41.904370109, -87.631460067)"
8166554,HT401629,07/17/2011 12:00:00 PM,0000X W CTA 95TH ST LN,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,true,false,0634,006,21,49,18,1177779,1842365,2011,02/10/2018 03:50:01 PM,41.722768379,-87.624410361,"(41.722768379, -87.624410361)"
8170057,HT404829,07/17/2011 01:00:00 PM,055XX N HARLEM AVE,0820,THEFT,$500 AND UNDER,CTA BUS STOP,false,false,1612,016,41,10,06,1127370,1936569,2011,02/10/2018 03:50:01 PM,41.982270338,-87.806941262,"(41.982270338, -87.806941262)"
8166804,HT401996,07/17/2011 02:00:00 PM,0000X E MONROE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,false,false,0123,001,42,32,03,1176506,1899934,2011,02/10/2018 03:50:01 PM,41.880771864,-87.627341201,"(41.880771864, -87.627341201)"
8168031,HT401897,07/17/2011 03:00:00 PM,0000X W WASHINGTON ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,false,false,0111,001,42,32,06,1176035,1900821,2011,02/10/2018 03:50:01 PM,41.883216462,-87.629043927,"(41.883216462, -87.629043927)"
8166866,HT401980,07/17/2011 03:55:00 PM,004XX S CLINTON ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,0131,001,2,28,06,1172799,1898209,2011,02/10/2018 03:50:01 PM,41.876121224,-87.641003973,"(41.876121224, -87.641003973)"
8169092,HT402579,07/17/2011 06:47:00 PM,017XX W GARFIELD BLVD,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,0932,009,16,61,06,1165826,1868224,2011,02/10/2018 03:50:01 PM,41.793990833,-87.667459729,"(41.793990833, -87.667459729)"
8167187,HT402294,07/17/2011 07:50:00 PM,009XX W ADDISON ST,0880,THEFT,PURSE-SNATCHING,CTA TRAIN,false,false,2324,019,44,6,06,1169188,1924102,2011,02/10/2018 03:50:01 PM,41.947252263,-87.65350869,"(41.947252263, -87.65350869)"
8167268,HT402528,07/17/2011 11:00:00 PM,0000X W 95TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,false,false,0634,006,21,49,03,1177762,1841949,2011,02/10/2018 03:50:01 PM,41.721627204,-87.624485177,"(41.721627204, -87.624485177)"
8201044,HT435429,07/17/2011 11:00:00 PM,040XX W LAKE ST,0810,THEFT,OVER $500,CTA TRAIN,false,false,1114,011,28,26,06,1149512,1901446,2011,02/10/2018 03:50:01 PM,41.885487535,-87.726422045,"(41.885487535, -87.726422045)"
8167589,HT402841,07/18/2011 03:00:00 AM,009XX W FULLERTON AVE,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,1812,018,43,7,06,1169584,1916141,2011,02/10/2018 03:50:01 PM,41.925398296,-87.652285575,"(41.925398296, -87.652285575)"
8175965,HT410411,07/18/2011 03:00:00 AM,009XX W BELMONT AVE,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,1932,019,44,6,06,1169269,1921430,2011,02/10/2018 03:50:01 PM,41.93991842,-87.653288878,"(41.93991842, -87.653288878)"
8167427,HT402739,07/18/2011 05:10:00 AM,008XX S STATE ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,CTA PLATFORM,true,false,0132,001,2,32,03,1176486,1896551,2011,02/10/2018 03:50:01 PM,41.871489164,-87.627516791,"(41.871489164, -87.627516791)"
8167451,HT402745,07/18/2011 05:55:00 AM,074XX S HALSTED ST,0560,ASSAULT,SIMPLE,CTA BUS,false,false,0733,007,17,68,08A,1172251,1855670,2011,02/10/2018 03:50:01 PM,41.759402215,-87.644268517,"(41.759402215, -87.644268517)"
